2.368024,1.160128,1.000000

2.070983,1.432634,0.000000

3.343813,0.402851,1.000000

3.071438,2.057531,1.000000

3.578600,3.620218,1.000000

2.032710,4.432627,0.000000

0.536415,3.410667,0.000000

2.312475,3.415201,0.000000

3.776218,3.509460,1.000000

2.864131,5.506654,0.000000

3.826439,5.457139,1.000000

1.541646,3.887855,0.000000

3.563588,4.413929,1.000000

2.795774,3.183347,0.000000

2.733973,2.843384,0.000000

4.156905,4.375297,1.000000

2.971119,5.184910,0.000000

2.316496,3.762154,0.000000

1.617164,0.260385,1.000000

0.834717,1.546088,0.000000

0.512402,1.625278,0.000000

0.813449,2.174036,0.000000

0.816315,2.711659,0.000000

1.771762,2.399306,0.000000

0.810349,1.618885,0.000000

2.106382,0.957369,0.000000

3.390464,1.968099,1.000000

2.543787,0.932881,1.000000

2.795485,2.079427,1.000000

2.414319,1.918954,0.000000

1.877792,2.206155,0.000000

0.747837,1.530006,0.000000

0.732734,2.923873,0.000000

0.657774,1.153257,0.000000

0.597716,1.243371,0.000000

1.728131,0.574147,0.000000

3.298864,1.325297,1.000000

2.702782,1.932452,1.000000

4.441582,2.439152,1.000000

1.965342,4.080471,0.000000

4.028653,3.770311,1.000000

3.928050,2.697198,1.000000

3.733307,3.477321,1.000000

3.735062,3.598530,1.000000

2.799702,6.017180,0.000000

4.464303,4.982136,1.000000

1.582325,4.865735,0.000000

0.283949,4.970471,0.000000

2.649613,2.840250,0.000000

5.046447,2.548154,1.000000

3.554666,2.766117,1.000000

1.668986,2.935642,0.000000

2.403689,1.794460,0.000000

2.037891,1.170843,0.000000

2.041704,1.318644,0.000000

2.607942,1.295577,1.000000

3.690093,2.137282,1.000000

4.508301,3.654031,1.000000

3.181908,6.704727,0.000000

6.152859,7.026206,1.000000

2.687484,5.480857,0.000000

5.448103,5.642195,1.000000

1.551869,4.894117,0.000000

1.559357,3.902212,0.000000

2.087025,2.321011,0.000000

1.854032,0.943499,0.000000

2.079868,1.015933,0.000000

1.189192,0.398232,0.000000

0.723238,1.326120,0.000000

2.992428,1.941701,1.000000

2.596329,1.386808,1.000000

1.349710,1.685323,0.000000

1.740731,2.650429,0.000000

1.234600,2.811098,0.000000

2.932559,1.373106,1.000000

1.839496,2.738683,0.000000

2.050923,3.328735,0.000000

3.552570,1.242742,1.000000

6.086576,0.856339,1.000000

4.525319,3.355959,1.000000

3.392867,2.127301,1.000000

2.713695,2.640893,0.000000

3.040310,2.890423,0.000000

2.353122,2.129934,0.000000

2.506373,0.657481,1.000000

4.231466,1.187076,1.000000

3.190676,0.545854,1.000000

2.127586,0.646584,1.000000

2.251380,0.647887,1.000000

3.669715,0.998196,1.000000

5.518563,1.722456,1.000000

4.873980,0.778653,1.000000

