1.241299,4.695130,1.000000
4.031916,2.564978,0.000000
2.753833,1.541764,0.000000
3.722308,4.616495,1.000000
0.768638,2.199243,1.000000
0.970503,1.581966,1.000000
1.156238,2.685977,1.000000
0.314280,1.448304,1.000000
3.727133,3.440489,1.000000
2.014346,2.729106,1.000000
1.640517,4.401752,1.000000
4.854943,3.653089,0.000000
0.689095,0.996875,0.000000
2.196569,0.350876,0.000000
2.603859,2.396545,0.000000
3.716750,0.860015,0.000000
0.527945,4.123401,1.000000
3.025194,1.098535,0.000000
2.068019,0.453103,0.000000
1.730700,3.626289,1.000000
2.036191,3.501031,1.000000
0.011109,2.927681,1.000000
3.327981,0.101004,0.000000
0.562613,4.132393,1.000000
3.264657,4.587685,1.000000
2.327536,0.576715,0.000000
1.236942,3.340111,1.000000
1.823669,1.977715,1.000000
1.228169,1.447927,0.000000
3.672470,1.093152,0.000000
2.030408,3.023867,1.000000
1.443862,0.187040,0.000000
3.237961,3.780435,1.000000
0.878699,0.768765,0.000000
1.448318,4.503487,1.000000
4.469288,4.612259,1.000000
2.947316,3.936118,1.000000
2.960059,0.260295,0.000000
2.300282,0.820015,0.000000
3.438938,3.532753,1.000000
0.726700,1.050902,0.000000
3.517773,4.766546,1.000000
4.339063,2.466043,0.000000
2.162304,4.070978,1.000000
2.285462,0.213135,0.000000
4.570684,3.589240,0.000000
0.879986,3.011464,1.000000
4.659719,3.099332,0.000000
0.566078,3.864827,1.000000
0.671940,2.384729,1.000000
2.605119,2.790868,1.000000
2.203941,1.694354,0.000000
4.092571,4.038458,1.000000
2.840359,2.916549,1.000000
3.873863,1.107975,0.000000
3.862328,2.397109,0.000000
3.379091,3.133660,1.000000
0.128786,3.115893,1.000000
1.889609,4.266912,1.000000
0.833974,2.243938,1.000000
3.707683,4.798100,1.000000
1.215570,3.854937,1.000000
3.398600,4.403256,1.000000
3.276963,4.075744,1.000000
0.133003,0.847090,1.000000
4.204378,3.954263,1.000000
1.807636,3.732084,1.000000
4.634966,1.104328,0.000000
2.426268,4.786741,1.000000
4.531142,3.896586,1.000000
1.938913,0.838528,0.000000
1.467143,2.498958,1.000000
0.994909,1.271788,0.000000
1.829719,2.457488,1.000000
3.011470,4.856575,1.000000
0.100957,4.302257,1.000000
1.717046,2.325529,1.000000
0.307988,0.631364,0.000000
1.491579,2.914462,1.000000
2.810096,0.949435,0.000000
2.416252,3.680449,1.000000
4.826815,1.141844,0.000000
4.512707,0.089703,0.000000
4.678760,2.226238,0.000000
4.757358,4.906112,1.000000
1.656731,3.109669,1.000000
4.293187,1.514919,0.000000
3.346094,1.023634,0.000000
0.430954,4.960592,1.000000
4.826961,0.538481,0.000000
3.028023,1.785971,0.000000
1.487647,0.755085,0.000000
3.609689,3.231655,1.000000
0.311383,1.722882,1.000000
4.534809,4.074838,1.000000
4.937723,0.846249,0.000000
2.397821,2.071867,0.000000
1.648665,1.772173,1.000000
2.069761,2.552175,1.000000
3.795338,4.585044,1.000000
1.959409,3.541601,1.000000
0.142260,2.861906,1.000000
0.317572,2.741690,1.000000
4.781960,4.827970,1.000000
3.590160,2.977569,0.000000
2.763935,1.954269,0.000000
1.550630,3.046449,1.000000
0.526651,2.590120,1.000000
2.331778,0.789053,0.000000
4.416822,1.518724,0.000000
2.817564,4.145127,1.000000
3.355159,0.649461,0.000000
0.945356,4.453597,1.000000
2.926077,3.023942,1.000000
2.972715,4.058142,1.000000
2.588309,2.466846,1.000000
3.886856,0.674399,0.000000
2.387656,4.048995,1.000000
1.449112,1.503690,0.000000
1.609738,1.633579,0.000000
0.889967,1.964674,1.000000
